dossierid,lat,lon,dist_m,value_schilling,in_kind_share,n_docs
HGB_1_155_009,47.562174,7.592677,604.2220313023311,7.75,0.23611111111111108,17
HGB_1_155_010,47.561551,7.59316,564.9667247358359,82.5,0.2525,44
HGB_1_155_011,47.561669,7.593073,571.9786092255225,34.5,0.11538461538461539,14
HGB_1_155_012,47.561729,7.593019,575.2715027806114,105.25,0.17222222222222222,11
HGB_1_155_014,47.561774,7.592974,577.5416271775488,501.0,0.10952380952380952,12
HGB_1_155_015,47.561809,7.592944,579.6632982656421,699.25,0.125,2
HGB_1_155_016,47.561843,7.592915,581.6034988530596,354.25,0.041666666666666664,8
HGB_1_155_018,47.561941,7.592826,587.3780673401334,67.5,0.25416666666666665,9
HGB_1_155_020,47.561979,7.592793,589.7297346506215,8.0,0.3551020408163265,7
HGB_1_155_021,47.562124,7.592615,597.1175245834378,40.0,0.16,52
HGB_1_155_023,47.562649,7.59207,631.7402307338256,119.0,0.0,37
HGB_1_155_025,47.562708,7.592044,637.0198073279424,26.0,0.0,14
HGB_1_155_026,47.562725,7.592026,638.2720389435184,13.0,0.019230769230769232,28
HGB_1_155_027,47.562708,7.592044,637.0198073279424,903.5,0.0,4
HGB_1_155_028,47.562789,7.591984,643.6034957550931,13.0,0.0,9
HGB_1_155_029,47.562901,7.592017,656.0814668268903,7250.0,0.0,4
HGB_1_155_030,47.562009,7.593048,602.6141051120363,10400.0,0.0,6
HGB_1_155_031,47.562191,7.592818,611.0714983657825,20.0,0.21916666666666668,59
HGB_1_155_033,47.562386,7.592788,628.9126384895515,14.0,0.05416666666666667,17
HGB_1_155_034,47.56231,7.592786,621.3906833546853,202.5,0.045370370370370366,19
HGB_1_155_035,47.562357,7.592625,620.2805965378785,28.0,0.16666666666666666,6
HGB_1_155_037,47.562292,7.592699,616.5475580578953,2232.5,0.09325396825396826,9
HGB_1_155_038,47.562424,7.592554,624.458479174076,10.0,0.4305555555555555,32
HGB_1_155_039,47.562444,7.592527,625.5255707739337,25.0,0.16666666666666666,2
HGB_1_155_040,47.562464,7.5925,626.6054180407534,20.0,0.30869565217391304,49
HGB_1_155_041,47.562515,7.592455,630.1959487104162,46.0,0.020833333333333332,13
HGB_1_155_043,47.562657,7.592307,639.7038470834859,45.0,0.0,43
HGB_1_155_044,47.562723,7.592269,645.2092833096391,25.166666666666664,0.0,43
HGB_1_155_045,47.562878,7.592221,659.6261769291452,8.0,0.25,10
HGB_1_155_046,47.562856,7.592166,655.7512910740534,930.625,0.125,16
HGB_1_155_047,47.562792,7.592224,650.8715087876756,8.5,0.14102564102564102,17
HGB_1_155_048,47.562815,7.59221,652.7716733477204,8.0,0.45454545454545453,16
HGB_1_155_049,47.562888,7.592225,660.7257911771085,8.0,0.375,9
HGB_1_157_006,47.559638,7.58683,287.46902555091117,,,2
HGB_1_157_008,47.559667,7.588834,249.89356718444526,2.25,0.0,30
HGB_1_157_009,47.559681,7.588927,251.7006687489725,353.125,0.0,11
HGB_1_157_010,47.55964,7.588828,246.9140194187402,200.0,0.0,29
HGB_1_157_011,47.560177,7.589886,317.5107771145549,40.0,0.0,20
HGB_1_157_012,47.559411,7.58902,222.13240096864496,50.0,0.0,5
HGB_1_157_013,47.560628,7.590792,387.2467822906656,10.0,0.08650556315029999,110
HGB_1_157_014,47.560223,7.589978,324.3286414515252,55.0,0.0,52
HGB_1_157_015,47.559585,7.5888,240.77319110895053,1500.0,0.0,8
HGB_1_157_016,47.559655,7.588842,248.61642549591994,,,1
HGB_1_157_017,47.559655,7.588842,248.61642549591994,,,1
HGB_1_157_018,47.559664,7.588855,249.60674581212143,240.0,0.0,6
HGB_1_157_019,47.559676,7.588859,250.98390672324734,250.0,0.0,2
HGB_1_159_016,47.56061,7.591504,409.33051280202653,106.5,0.0,7
HGB_1_159_017,47.559572,7.592811,385.832034081828,,,1
HGB_1_159_019,47.559753,7.592466,379.3251760381002,6.0,0.0,3
HGB_1_159_020,47.559606,7.592675,380.23849853632663,15.0,0.042682926829268296,61
HGB_1_159_021,47.559668,7.592562,378.30825449003675,35.0,0.016666666666666666,48
HGB_1_159_022,47.560767,7.591412,421.2987872554815,50.0,0.0,39
HGB_1_159_023,47.560722,7.591477,419.19668733499196,,,6
HGB_1_159_024,47.560733,7.591461,419.7121629892103,816.0,0.0,14
HGB_1_159_025,47.560711,7.591495,418.80762930004533,2150.0,0.0,6
HGB_1_159_026,47.560679,7.591548,417.6838804146702,39.0,0.1952991452991453,26
HGB_1_159_027,47.56063,7.591601,414.9853752077954,151.5,0.0,5
HGB_1_159_028,47.56063,7.591601,414.9853752077954,1920.0,0.04,16
HGB_1_159_029,47.560577,7.591666,412.41021316114046,35.0,0.2759259259259259,11
HGB_1_159_030,47.560536,7.591707,410.2418764549963,23.0,0.0,31
HGB_1_159_031,47.560501,7.591736,408.16799758858707,46.0,0.05376984126984127,63
HGB_1_159_032,47.560458,7.591786,406.23845413800404,2400.0,0.07598039215686274,20
HGB_1_159_033,47.560419,7.591839,404.8130269362769,140.0,0.01,25
HGB_1_159_034,47.560347,7.591911,401.4502056819216,2612.666666666667,0.0,6
HGB_1_159_035,47.560347,7.591911,401.4502056819216,1860.0,0.0,7
HGB_1_159_037,47.560229,7.592072,398.28802462272745,8.0,0.34989898989898993,38
HGB_1_159_038,47.560247,7.592051,398.86421320927997,2182.5,0.2222222222222222,5
HGB_1_159_039,47.560213,7.592087,397.54845833743326,840.0,0.1111111111111111,3
HGB_1_159_040,47.560173,7.592117,395.52821707329775,662.5833333333333,0.036111111111111115,22
HGB_1_159_041,47.560104,7.592177,392.50456574182743,1178.0,0.020634920634920634,28
HGB_1_159_042,47.560026,7.592258,390.05590548785665,9000.0,0.13333333333333333,12
HGB_1_159_043,47.560046,7.592238,390.6426960046904,331.5,0.0,1
HGB_1_159_044,47.560008,7.592277,389.52023252845754,,,1
HGB_1_159_045,47.559955,7.592332,388.00026586710845,17.0,0.42979332495461525,32
HGB_1_159_046,47.559895,7.5924,386.7052998507907,73.0,0.0,27
HGB_1_159_047,47.55991,7.592383,387.0124325041475,780.0,0.1111111111111111,3
HGB_1_159_048,47.55988,7.592418,386.5475122811136,2.0,0.0,15
HGB_1_159_050,47.559873,7.592603,395.92359200694773,0.6666666666666666,0.5,2
HGB_1_159_051,47.559903,7.592646,400.6287068069902,5.5,0.004273504273504273,32
HGB_1_159_052,47.559864,7.592446,386.72850960029353,182.0,0.0,5
HGB_1_159_053,47.559828,7.592497,386.7154143734792,1013.0,0.0,6
HGB_1_159_054,47.559858,7.592632,396.436895560092,885.0,0.07142857142857142,7
HGB_1_159_055,47.559774,7.592572,386.7244392605756,2017.5,0.0,8
HGB_1_159_056,47.559746,7.592618,387.16631335457345,46.0,0.08,29
HGB_1_159_058,47.559714,7.592645,386.3505431261582,50.0,0.0,33
HGB_1_159_061,47.559623,7.592843,391.23821415242617,,,2
HGB_1_159_063,47.559438,7.593009,388.82236643359835,38.0,0.18396699918439047,80
HGB_1_159_064,47.559255,7.593218,390.8029402937898,15.0,0.09090909090909091,17
HGB_1_159_065,47.559237,7.593259,392.3658733865021,660.0,0.0,8
HGB_1_159_066,47.559218,7.5933,393.9568867975989,367.6666666666667,0.041666666666666664,12
HGB_1_159_067,47.559177,7.593371,396.28540914178905,357.0,0.08603896103896104,31
HGB_1_159_068,47.559115,7.59344,397.54613584860635,100.0,0.0,25
HGB_1_159_069,47.559199,7.593748,422.3548180089938,5.5,0.0,4
HGB_1_159_070,47.55908,7.593507,400.1498234403747,1272.0,0.0,10
HGB_1_159_071,47.559048,7.593591,404.1616989626402,20.0,0.0,25
HGB_1_159_072,47.559104,7.593685,413.2881235046075,25.0,0.0,10
HGB_1_159_073,47.559101,7.593743,417.0483162566844,48.0,0.0,10
HGB_1_159_074,47.559092,7.593762,417.8859838987169,589.0,0.075,19
HGB_1_159_075,47.559066,7.593825,420.8866967404643,557.0,0.225,4
HGB_1_159_076,47.559052,7.593859,422.5113587936878,5.0,0.4583333333333333,19
HGB_1_159_077,47.559037,7.593894,424.15160121957916,840.0,0.08333333333333333,4
HGB_1_159_078,47.559001,7.593947,426.1136556545145,34.5,0.10648148148148147,21
HGB_1_159_079,47.558976,7.594028,430.56516908770624,34.5,0.0,34
HGB_1_159_080,47.55897,7.594068,433.01434011699223,100.0,0.0,2
HGB_1_159_081,47.558964,7.594107,435.470871396913,46.5,0.0,42
HGB_1_159_082,47.558946,7.594213,442.0664404607809,8.5,0.0,8
HGB_1_159_083,47.558966,7.594275,447.22659738290406,653.0,0.0,6
HGB_1_159_084,47.560697,7.591188,406.71821795162276,178.0,0.0,18
HGB_1_159_085,47.560588,7.591402,403.41249959944855,,,3
HGB_1_159_086,47.560501,7.591483,398.0902583727763,25.0,0.2,21
HGB_1_159_088,47.560439,7.591553,394.9832111944601,1431.0,0.0,22
HGB_1_159_089,47.560387,7.591609,392.27732031520156,50.0,0.0,33
HGB_1_159_090,47.560291,7.591705,387.3955532874692,17.0,0.14814814814814814,10
HGB_1_159_092,47.560234,7.591753,384.29817721627205,11.0,0.0,18
HGB_1_159_093,47.560188,7.591819,383.03565670112783,30.0,0.046296296296296294,30
HGB_1_159_094,47.560153,7.59185,381.3712633868412,10.0,0.0,51
HGB_1_159_095,47.560114,7.591876,379.0582277659823,25.0,0.13980099502487564,72
HGB_1_159_097,47.560124,7.591869,379.6320406444883,30.0,0.0,1
HGB_1_159_098,47.560089,7.59194,379.8864889327197,10.0,0.019696969696969695,61
HGB_1_159_099,47.560048,7.591984,378.4339861032956,93.0,0.0,41
HGB_1_159_100,47.560011,7.592027,377.3175728608466,100.0,0.0,9
HGB_1_159_101,47.55997,7.592078,376.411162012163,40.0,0.027777777777777776,14
HGB_1_159_102,47.559917,7.592121,374.1014701817776,547.5,0.0,7
HGB_1_159_103,47.559874,7.592174,373.3535533676358,2090.0,0.0,3
HGB_1_159_104,47.559847,7.592225,373.73573930216526,,,1
HGB_1_159_105,47.559815,7.592266,373.34502780250074,50.0,0.0,10
HGB_1_159_106,47.559784,7.592305,372.9542165853914,,,1
HGB_1_159_107,47.55975,7.592347,372.587129942155,125.0,0.0,14
HGB_1_159_108,47.559724,7.592386,372.72986813647765,7.0,0.0,8
HGB_1_159_109,47.559689,7.592421,371.9652956665294,2369.0,0.0,9
HGB_1_159_110,47.559642,7.592486,372.06775286159115,125.0,0.0,35
HGB_1_159_111,47.559609,7.592551,373.3327192672716,3400.0,0.0,10
HGB_1_159_112,47.559609,7.592551,373.3327192672716,739.5,0.0,13
HGB_1_159_113,47.559577,7.592575,372.4380070741627,35.0,0.038461538461538464,15
HGB_1_159_114,47.559507,7.592657,372.2680294869104,12.0,0.2753968253968254,34
HGB_1_159_115,47.55947,7.592705,372.55149071205597,30.0,0.019285714285714285,52
HGB_1_159_116,47.559433,7.592767,373.80811569327943,35.75,0.0,23
HGB_1_159_117,47.559381,7.592826,373.90568608185583,14.0,0.008333333333333333,23
HGB_1_159_118,47.559394,7.592811,373.86774929633594,313.0,0.03333333333333333,6
HGB_1_159_120,47.55933,7.592901,375.3555160277917,80.0,0.0,19
